name,smiles
37450.0,C1OC2COC1C1NC21
24541.0,c1coc2ccnc-2c1
98528.0,CNC(=O)C12CN(C1)C2
120527.0,N#CC1CC(CCO)C1
77471.0,CC1CC2(O)C(C)C12O
53819.0,NC(=O)C(=O)N1CCC1
93493.0,CC1CC(=O)CCN1C
24213.0,c1[nH]cc2c1C1CC2C1
50029.0,O=CN1CC12CCC2=O
21784.0,O=Cc1cnnnn1
119887.0,CCOC1=NCCCC1
92326.0,CC1CCC2CC(C)C12
121911.0,CCCCC(C)C(C)O
36559.0,C#CCCC#CCC#N
55380.0,CC(=O)N1CCN=C1C
90250.0,OC1CC23COC2C1C3
35580.0,N#CC1NC2CCNC12
12039.0,N#CC1(N)CC2CC21
67007.0,O=C1OC2CC3C2C13O
60580.0,CN1CC1C(O)C1CN1
64833.0,C#CC1(C)[CH]C=C([NH])O1
117984.0,COCC(C)C(C)(C)C
106162.0,COC12C3CC1CC2C3
44911.0,O=C1CN2CC=CC1C2
113887.0,CCC1CC1CC(N)=O
64381.0,CC1(C)CCNC1C#N
99340.0,C#CCCCC(=O)NC
86151.0,CC1OC(C)C(O)C1=O
33001.0,CCNc1ncncn1
28171.0,Cc1nc2ccoc2o1
20165.0,C1=CC2OC3CC1C23
17770.0,[NH][CH]OC1C2CC1C2
22835.0,ON=C1CC=CC=CC1
119649.0,CCCC12CC3C1CC32
2327.0,O=CNC1CC1O
8031.0,CC12COC1C(O)C2
14564.0,N#CC#CC#CC#N
42302.0,C#CC(=O)C1COC=N1
125429.0,Cc1nc(C2CN2)no1
5697.0,c1nc2c([nH]1)OCC2
84012.0,CC1C2OCCCC12C
44059.0,O=C1OC23CCC12NC3
98324.0,CCC(=O)C(O)CC#N
62295.0,C#CC1(C)C2C3CC2C31
17396.0,C1OCC12CC1NC12
66359.0,C#CC1(C)COCCO1
126295.0,CCc1cnoc(=O)c1
126000.0,CC1Cn2nnc(N)c21
54610.0,CC1=C(C(N)=O)CCN1
97558.0,CC#CC(O)C#CCO
63709.0,C#CC12CC(C)(C)C1N2
61474.0,C#CC(C)CC(N)C#N
123859.0,c1noc2c1CCCC2
70475.0,CC12CN1CC2CC=O
51825.0,O=COC1CN=COC1
67830.0,OC12C=CC3OCC1C32
119208.0,CN1CC1(C#N)CCO
114983.0,O=C1C=CNC(CO)C1
123284.0,C#CC#Cc1cn[nH]n1
3862.0,Nc1cc(O)n[nH]1
115440.0,N#CC1CC(CO)CO1
37645.0,C1C2C3C4C(C5C2N45)N13
63596.0,CC1(C)NC1C#CC#N
126836.0,CCn1nnc(C=O)n1
40941.0,C1=CCC2(COC2)OC1
113247.0,CCC1OC1(C)CC#N
43882.0,O=C1CC2(CC3OC32)N1
35744.0,N#CC1CCC2(CC2)C1
105527.0,CCC1(C2CO2)CCC1
115968.0,OCC1OCC2OCC12
3031.0,C#CCCC1CO1
31811.0,CCc1cnc(O)cn1
92118.0,CC1CN2CC3(CN3)C12
133856.0,OC12[CH][C][CH]C[C]([CH]1)C2
5365.0,O=Cc1ccncn1
64981.0,CC1(C(=N)NC=O)CN1
33976.0,C#CC12OC1CC21CN1
34555.0,C#CC1=CC2CCC1C2
36868.0,C1=C(CC2CO2)COC1
56282.0,C#CCCCO[C](C)[NH]
75908.0,CC1C(=O)CCC12CN2
8820.0,CNC(=N)C(O)C#N
96597.0,OC1CCCCCCC1
74855.0,CC1=CC2OC2C12CC2
123029.0,CCOCCN1CC1C
50127.0,N#CC12CC1C(C=O)O2
93892.0,CC1CCC(O)C2CC12
121528.0,CC(C)C#CCCCO
63643.0,CC1(C)OC1C1CCO1
66536.0,N#CC12C3C4C(N31)C42O
87636.0,CC1C(=O)OC12CC2O
42818.0,O=C1C2CC3(CC3)C1N2
16836.0,CC1CC(O)C2CN12
57212.0,CC1(C(N)C(=O)O)CC1
127415.0,CN1CCn2ncnc21
26446.0,CC(C=O)c1c[nH]cn1
98773.0,COC(=O)C1NC2CC21
129643.0,[NH]C1=N[N]OC(N)=C1N
44354.0,O=C1[CH][C]2NC3C(O1)C23
99953.0,C#CC(=O)C(C)(C)OC
61224.0,CC1(C(O)CC#N)CN1
46374.0,[NH][C]1OCC1CC1CN1
114772.0,OCC1C=CC2CC2O1
100797.0,OCC(O)C(O)C1CO1
125830.0,Cc1nonc1C1CC1
23970.0,C#Cc1coc(C#C)c1
9049.0,C#CC(C)NCC#N
59368.0,CC1C=CC(C(C)O)C1
82914.0,CC1C2CC3CC3(C)C12
8915.0,C#CC(C)C(O)CC
51603.0,O=CCC1CC1NC=O
51844.0,O=CCC1OCOC1=O
109690.0,COC1C(C)C1(C)CO
56105.0,CC(=O)NCC(=O)C#N
102288.0,NC(=O)CC(C=O)CO
92699.0,CC1=CCC(C)OC1C
63872.0,CC1(C)CC2CC21C=O
46322.0,O=C1CCC12CCOC2
125744.0,Cc1noc(C#N)c1C
87037.0,N.N#C[C]1[CH]C1.O=C=O
133792.0,COCC(=O)C(F)(F)F
43156.0,O=C1C2COC1C21CO1
125214.0,C[C]1C=C([NH])C(N)=NO1
48850.0,O=CC12CCCCC1O2
6977.0,CC1CC=CC1(C)O
118045.0,COCC(O)C(C)C=O
77862.0,CC1C(C)C2C(C#N)C12
55477.0,[O-][C+]([O-])C1CC[NH2+]CC1
133731.0,COC(=O)CC(F)(F)F
31511.0,CCc1cc(N)c(N)o1
79304.0,CC1C2OC3C1C23C#N
24222.0,c1cc2c(o1)CC1CN21
83111.0,CC1C2C=CC=CCC12
86980.0,C#CCOC1CC(C)C1
8965.0,C#CCCC(=O)C#C
101186.0,OCC(O)C1C2CC1O2
108980.0,CC[C]1[N]C2CC(C2)O1
85072.0,CC1C=CN(C)C(=O)C1
5178.0,O=COc1ccc[nH]1
66685.0,CC12C3OC4C3C1C42C
8143.0,CC12CC1N=C(N)O2
51419.0,O=COC1C2C=CC1C2
52099.0,O=COCC12CC(C1)O2
68669.0,CC12C=CCC(C=C1)O2
48944.0,O=CC12CC3OC(C1)C32
96174.0,CC1CCCC2COC12
5181.0,O=COc1cnco1
65438.0,C#CC1(C)CC1NC=O
279.0,CC(=O)C(C)=O
32428.0,CCc1coc(N)c1O
10195.0,CNCC(C#N)NC
115667.0,CC#CC1CCC1OC
112807.0,CCC1C(O)CC1CO
50382.0,O=CN1CC2CCCC21
15993.0,COC1COC12CC2
77836.0,CC1C2C(=O)C1C2C#N
36368.0,N#CCC1CC1C1CC1
78998.0,CC1[C]2[CH]C3C4C2N1C34
102392.0,COC(C#N)(CN)CO
123121.0,NC(=O)CCCCCO
120205.0,OCCC1C2CC1C2O
41558.0,C1OC2C3CC4C3N4C12
51562.0,[NH][CH]OC1CC1N1CC1
54328.0,CC(=O)C1(CC=O)CO1
78408.0,CC1C2C3OC(=O)C3N12
78932.0,CC12C3C(O)C4C3C1N42
19531.0,COC1C2OCOC12
116366.0,CCC1CC=CCOC1
10028.0,CC#CC(C#N)OC
73942.0,C#CC1=C(C)C(=O)OC1
67892.0,OC12C=CCC3OC1C32
100548.0,CCC(C)C(=O)C1CN1
131028.0,O=Cn1nccnc1=O
54160.0,CC(=O)C1(C)OC1C#N
94655.0,CC1OCC1CNC=O
19491.0,N#CC1C2CN=CN12
23460.0,ON=C1C=CCN2CC12
113942.0,CCC1CN1CC1CN1
60333.0,CC(O)CNC(=N)C=O
9340.0,CCC(=O)OCCO
56292.0,C#CCCCNC(C)=O
8637.0,C#CC(O)(C#N)CC
85799.0,C#CC1(N)CN(C)C1=O
52260.0,O=CCCC1CC=CC1
99372.0,CCC(=O)CCOC=O
128240.0,CNc1conc1C#N
54722.0,NC1C2C3OC(=O)C2C13
92030.0,OC1CC2CC2C2OC12
40396.0,C1OC1C12NC1C1NC12
90623.0,CC1OC2C1N1CC21C
33528.0,C#CC1(N2CC2)CCC1
23393.0,ON=C1C2CCOC1C2
21194.0,CNc1nc(O)n[nH]1
6520.0,CC1(O)CC1(O)C#N
62523.0,CC1(O)C(C=O)C1C=O
7915.0,C[C]1C=C([NH])OC1C
8395.0,NC(=O)C12CC(C1)C2
37820.0,C1=CC23OC4C2OC43C1
86459.0,CN1CC(=O)CC(O)C1
115750.0,C#CCC1COC1CC
40320.0,C1NC1C1(C2CN2)CN1
18138.0,C#CC1OC2C(C)C12
90695.0,CC1CC2C(=O)C=CC12
88766.0,OC1CC1C1CC2CC21
74123.0,CC1=CC(=O)C=CCN1
7037.0,O=CNC(=O)NC=O
9924.0,CC1(C#N)C(O)C1O
117681.0,COCC(C)(C)N1CC1
87155.0,CC1(C2CCO2)CC1O
45266.0,O=C1OC2CC3CC3C12
83678.0,C#CC1C(O)C2CCN12
40696.0,C1CC1C1OC1C1CN1
34172.0,N#CC12NC3C4C1N4C32
60014.0,CC(O)CN(C)CC#N
41959.0,C1OCC2COCC1O2
80760.0,CC1C2C(O[CH][NH])CN12
9519.0,CCC1(C)CNC1=O
5772.0,c1coc(C2CN2)n1
45898.0,O=C1CC=CCN=CO1
132825.0,C#Cc1ncccc1F
112881.0,CCC1OC(C)O[C]1[NH]
96028.0,CC1COCC1CC#N
122454.0,CCCCC1CC1C#N
130919.0,N#N.[O][C]C(C=O)=N[O]
108799.0,CC1N=C(CO)NC1=O
129229.0,[NH]C1CC(C=O)NNN1
125491.0,Cc1ccn(C2CC2)n1
97632.0,COC(C#N)C#CCO
72484.0,CC12CCOC(CC1)C2
42399.0,O=C(CC1CO1)C1CO1
103182.0,COC1(C)C(C)CC1C
129708.0,N#Cc1n[nH]c(N)c1O
130874.0,O=Cc1c[nH]nc1C=O
23670.0,Oc1ccnc(F)c1
61986.0,C#CC(C)CNC(N)=O
11372.0,O=C1CN=C(CO)N1
64167.0,CC1(C)NCC1(O)C#N
37347.0,C1=CC2CC(C1)C1OC21
1802.0,CC1(C(N)=O)CC1
118100.0,COCC(C)C1(C)CC1
60913.0,CN(C=O)C1=CCCC1
117640.0,CCNC(C)(C)C(=O)O
72831.0,[NH][C]1OCC2(N)COC12
54164.0,CC1(C(N)=O)CC1C#N
127159.0,CN(C=N)c1ccno1
55093.0,CC12CC1N(C(N)=O)C2
21571.0,NC1=N[N]OC(=O)[CH]1
73255.0,CC12C=CCCC1OC2
27868.0,[NH]C1=CC(O)N=C(O)N1
24291.0,c1[nH]cc2c1OC1CC21
25922.0,CC(=O)n1cccc1O
49133.0,O=CC1=CC(=O)CCN1
43827.0,O=C1CC2(CN2)C2CC12
40904.0,C1CC2(O1)C1COCC12
54236.0,NC(=O)C1(N)CNC1=O
121270.0,COCC1COC2CC12
27879.0,Cc1cc(N)cc(O)n1
38850.0,C1OC2CC1CC1OC21
56128.0,CC(=O)NCC(=O)C=O
73566.0,CC12CCOC1C1CC12
112588.0,CCN1CC(C)(C#N)C1
49532.0,O=CN1C2CC1C21CN1
118995.0,CC1(CCO)OCCO1
116051.0,CCC1CCC=CCC1
28347.0,Cc1ccc(O)[nH]c1=O
123471.0,c1cn(CC2CO2)nn1
85085.0,CC1C=C(C=O)C(=O)N1
92688.0,CC1=CCC(C)NC1=O
73616.0,CC12CCOC1C2C=O
50791.0,C#CC#CC(=O)NC=N
87319.0,CC1NC1(C=O)CC#N
74627.0,N[C]1[N]C2C3OC1C23O
49551.0,O=CN1C2C=CCC1C2
104182.0,COC1(C)CCC(O)C1
73709.0,OC12CCCC3C1OC32
99769.0,COC(C(C)O)C(C)O
67003.0,NC12C(=O)OC3CC1C32
129876.0,C#CCn1cc(N)cn1
103985.0,CC12CN1CC2(O)CO
122617.0,[NH][C]1OCC1NCCO
129668.0,Nc1[nH]nnc1N1CC1
93907.0,CC1CC=CC(O)CO1
3941.0,[NH]C1NN=C(O)N1
130421.0,NCc1nncc(=O)[nH]1
130978.0,O=CCNc1ncno1
45731.0,[NH][C]1NC=NC12CCC2
90907.0,CC1OC2C3C=CC12C3
132199.0,[NH]C1=CC(N)NC(F)=N1
62527.0,C#CC1O[C]([NH])C1(C)C
79465.0,CC1C2C3CC1(O)C2O3
39067.0,C1=CC2OCC23CN3C1
2862.0,CCN1CC1CO
69253.0,CC12CCCC(=O)C1C2
111182.0,C#CC1C2CC1C2OC
120686.0,CC#CC1CC1COC
113355.0,CCC1CC1(C=O)CO
81304.0,O=C1COC2CC1C2O
70565.0,CC12CC1CCC1CC12
80554.0,CC1C2C=CC(O)CC12
79374.0,CC1C2N3CC2(C#N)C13
122253.0,COCCC1(C#N)CC1
57854.0,C#CC(C)C(=O)C(C)O
83768.0,CC1C2C3CN2CCN13
72281.0,CC12CC3OCCN1C32
57799.0,CC(=O)CC#CC(C)O
14303.0,CC1CC2C(C)C2C1
86428.0,OC1CC(O)C2CCC12
16768.0,COC1CC2CC2O1
1620.0,C#CC(C)C(C)O
67858.0,CC12N=COC1C2C=O
60810.0,CC1C(=O)OC(N)N1C
129915.0,[N][N]C1=C(N)[CH]NC1=O
18543.0,O=C1OC2C=CCC12
59410.0,CN(C)C1CC1(O)C#N
58396.0,C#CC(CC=O)C(C)O
121788.0,C#CC(C#C)OCCO
73562.0,OC12CC[N][C]1OCC2
38578.0,C1C2C3OC4CN(C14)C23
90210.0,CN1CC23CC4C2CC413
28060.0,Cc1nc(NC=O)co1
77956.0,CC1C2C(C)C1C2C#N
115341.0,CCC1COC(C)C1O
36865.0,C1COC(CC2CC2)=N1
83383.0,CN1C2CCC13COC23
61965.0,C#CCCN(C)CC=O
130412.0,NCc1cnncc1O
34054.0,N#CC12CNCCC1O2
59803.0,CC(C)N=C1NCC1O
89514.0,CC12CCOC1C(O)C2
32627.0,CCn1ccc(O)c1N
7864.0,NC(=O)NC1CC1O
58748.0,CC(O)C12CC(N1)C2=O
13077.0,C#CCC1OCC1C
130789.0,N#CC1=N[N]OC(=O)[CH]1
15064.0,N#CC(CO)C1CC1
124594.0,CC(C)n1cnc(N)n1
78334.0,CC1C2C(=O)C3(CO3)C12
21338.0,N#CCc1ccon1
120371.0,O=C1NC=NC1CCO
40376.0,C1CC1C12OC1C1NC12
63913.0,CC1(O)C=CC2CN2C1
50697.0,O=CC1CCOC2CC12
114745.0,COC1CC2CC2C1O
118780.0,CCOC1(C)CC1(C)O
40708.0,C1OC1C1CC2(CC2)C1
46657.0,C#CC1C2COC(=O)C12
122140.0,CCCOC(CC)CC
31777.0,Cn1c(N)ccc1CO
11010.0,CC12COC(=O)N1C2
9434.0,COCCC(O)CO
48855.0,O=CC12COCCC1N2
117118.0,CNCC(=O)C(O)C#N
92247.0,CC1OC2CC3COC312
94745.0,C#CC12CCC(C)C1N2
46721.0,O=C1COC2C3NC2C13
114686.0,CC12CC(CO)CC1C2
41615.0,C1COC2(C1)C1COC12
40869.0,C1CC2(O1)C1OC3C1C32
49756.0,O=CN1[CH][N]C2CC1C2
10042.0,CNC(C#N)CC#N
74650.0,CC1=CC2C3CC1C2O3
1702.0,C#CC1(C)COC1
68784.0,CC1(O)CC2(C)CC12C
39167.0,C1CC23OC2CN[C]3[N]1
19058.0,OC1CC2OC3C1C23
73328.0,OC12COC34CN(C13)C24
122148.0,COC(CO)CCCO
133364.0,Nc1nncc(F)c1N
118186.0,CCCC(C)NC(N)=O
9065.0,CC(C=O)OCC#N
122735.0,N#CC#CCOCCO
43821.0,[NH][C]1OC2(CC2)C2OC12
10065.0,CC#CC(CO)OC
14991.0,OCC1C=CCCC1
27810.0,Cc1nc(O)oc(=O)n1
19032.0,O=C1CC2CC3C1N23
17620.0,CN(C)C(=O)N1CC1
5403.0,COc1ccccn1
4608.0,[NH]C1=C[N]C(N)=CO1
95567.0,CC1OCC=CNC1=O
72429.0,O=C1CC2(O)COC1C2
120899.0,OCCC1CC2(CC2)O1
125964.0,CC1CN1c1ccno1
72857.0,CC12COC1C(C#N)C2
107842.0,CCC12CC3CC1C3O2
27520.0,[NH][C]1NC(=O)N=C(O)N1
1140.0,CC1(O)CC(O)C1
27811.0,CC1=NC(C)C=C([NH])O1
127917.0,CN=c1[nH]cnn1C=O
111176.0,CCC1C2CN1C2C#N
115211.0,CCC1CNC(=O)OC1
118532.0,CNC(CC#N)COC
20609.0,C#Cc1nnoc1C
109030.0,O=C1C(CO)=CC2CC12
124293.0,CC(=O)c1nonc1C
110578.0,CCC1C2C3CC2C13C
35801.0,N#CC1OCC2CC2O1
6155.0,CC1(O)CC(CO)C1
86446.0,CC1C[C]([NH])OC(C)C1
88463.0,CC1CN1C1(C)COC1
53027.0,CC#CC12NC3C1OC32
52552.0,CC#CC(=O)OC(C)C
115779.0,O=CNC1CCC1CO
95996.0,O=C(O)C1NCCC1O
67602.0,OC12C3OC4C(OC31)C42
43751.0,N#CCC12CC(=O)C1N2
115199.0,[NH]C1=C[CH]C(CO)CO1
10457.0,C#CC1(CC=O)CC1
99565.0,COC(C#N)C(O)C#N
117055.0,CCOC([NH])=C([NH])OC
68485.0,CC12COCCC(C1)O2
52855.0,C#CCC1(C#CC)CC1
70633.0,CC12CC1CCC2C#N
81424.0,CC12NC1C1NC2C1O
2608.0,C#CC#CCC#C
2969.0,C#CC(C)C1CC1
116665.0,CCN=CN(C=O)C=O
100344.0,CC(CO)(CO)NC=O
115756.0,C#CCC1OCC1OC
73761.0,CC1=C(C)C(=O)C(=O)N1
86894.0,CC1CC(C=O)CC1O
103253.0,CC1(CO)C2O[C]([NH])C21
127534.0,Cn1nc2c(n1)CCC2
82547.0,CC1C2CC3(CC3)OC12
92423.0,O=CC12CCC1CC2O
11141.0,N#Cc1ccc(N)o1
36218.0,N#CCC1=NC2CC2N1
59831.0,CC(O)C#CCC(C)O
6228.0,CC1(C)C(O)C1(C)O
87558.0,CC1C2OC2C12CC2O
41602.0,C1=NCC2(O1)C1COC12
123509.0,c1cc2cncnn2c1
129513.0,NC(=O)Nc1ccno1
70127.0,CC12CC1C=CCC2=O
85959.0,CC1CC(N)(C(=O)O)C1
120896.0,COCC1CC2(CC2)O1
72585.0,CC12CCC1(O)[C]([NH])N2
95497.0,CC1C=CCOC(C)C1
108585.0,CCC12OCOC1C2C
3954.0,OCc1conn1
85262.0,CC1CC2(CO2)C(=O)O1
40168.0,C1OC2(CC2)C2CC1C2
87108.0,CC1(C(=O)C=O)CC1O
84095.0,CC1=CC(O)C2CC12O
121739.0,CCCNC(=O)COC
64835.0,C#CC1(C)C=CC(=O)O1
69849.0,CC12CN1C1CC2(O)C1
39377.0,C1=CCCC2CC2CC1
81065.0,CC1C2CC1(C1CO1)C2
29226.0,Nc1ncc(O)c(N)n1
50445.0,O=CC1C=CCC=CC1
113633.0,C#CC(=O)C1CC1CO
112609.0,CC1(CO)CC(CO)C1
42677.0,C#CC12CN3C1C(=O)C32
123048.0,CCCOCC1CCO1
113352.0,CCC1(C=O)NC1CO
85316.0,CC1NC(=O)C2OCC12
19623.0,C1C2C3C1C1(CC1)N23
1405.0,C#CCC(C)C=O
10568.0,C#CC1(C#C)CC1C
54022.0,N=C(N)N(C=O)C(=N)N
34091.0,C#CC12CCC3C(O1)C32
24072.0,N#CCNc1ccco1
94859.0,OC1COC2(COC2)C1
42449.0,C#CCOC(=O)C1CO1
28682.0,Cc1ncc(CC#N)[nH]1
96047.0,CC1COCC1O[CH][NH]
74563.0,CC1=NC2C(C#N)C2O1
65561.0,CC1(CC2CO2)CCO1
91467.0,C#CC12CC(CC1C)O2
86536.0,CC(C)(O)C1CC(O)C1
47697.0,[NH][C]1NCCNC(=O)N1
103294.0,CC1(CO)N2CC1(O)C2
1032.0,O=Cc1c[nH]cn1
124887.0,CC1(c2ncon2)CN1
6455.0,CC1CC(O)(C=O)C1
69681.0,C#CC1C2C3OC3(C)C12
47680.0,[NH][C]1CCCOC(=O)O1
65775.0,CC1(CC=O)COCO1
131042.0,O=CNc1cncnn1
86447.0,CC1CC(C)O[C]([NH])O1
129583.0,NC1(c2cnn[nH]2)CC1
20493.0,c1onc2c1COC2
53711.0,CC#CCCCO[CH][NH]
87372.0,CC1NC(=O)C12NC2C
56819.0,CC1C(C(O)C#N)N1C
37434.0,C1=CC2CCC1C1CC21
72492.0,CC12COC(CCO1)C2
41510.0,[CH]1CCC2C3CC[C]1C23
129713.0,Nc1nncc(O)c1O
66281.0,C#CC1(O)CCNC1=O
42598.0,O=C1C2C3CC4C2C4C13
55540.0,CC(=O)NC(=O)C1CC1
53844.0,NC(=O)C(=O)OC1CC1
58928.0,CC(O)C12OC3C1CC32
70594.0,CC1(C)OCC2CC21O
5569.0,CCc1ncoc1C
75632.0,CC12OC1(C)C(O)C2=O
87962.0,CC1CCC2(C1)CC2C
16314.0,CCC12CN1CC2=O
9384.0,CCCOC(C)C#N
78145.0,CC1C2[C]([NH])NC(=O)C12
108972.0,CCC1=CC2C3CC2C13
60080.0,CC(O)CC1(C#N)CN1
116468.0,COC1OCCCC1O
76007.0,C#CC1C(C)C1(C)C#C
36350.0,N#CCC1NC12CCC2
31269.0,COc1ncoc1CN
40042.0,C1=NC2C(CC23CN3)O1
53740.0,NC1(C#CC(=O)O)CC1
110271.0,CC1C2C(=O)C(CO)C12
109421.0,CCN1C(=O)C=CC1=O
114770.0,OCC1C=CC2OC2C1
49909.0,O=CC1CC(N2CC2)C1
33842.0,N#CC12CC3(CN3)C1O2
104207.0,CC1(CO)COC12CC2
96857.0,CN=C1OC(C)C12CO2
21411.0,[NH]C1=C([NH])NN=CN1
62984.0,CC1(O)C(C#N)N2CC21
100707.0,CC(=O)C(C)C(O)CO
89907.0,CC1CC2(CC=O)CC12
54643.0,CC(=O)C1=CCC(=O)C1
82509.0,CC1C2C3CC3(C)CN12
114687.0,CC12CC1CC(CO)O2
95145.0,CC1CCC2C=CC1C2
64842.0,CC1(C=O)C=CC(=O)O1
96487.0,CC1CC=CCOCC1
29051.0,[NH]C1=NC=CN=C[C]1N
124973.0,Cc1onnc1CC#N
22676.0,OCC1CC(=NO)CO1
10996.0,CC12C=CC(=O)N1C2
94370.0,CC1COC12CC1OC12
57379.0,CC(C)(C)C12CC(C1)O2
1701.0,CC1(C#N)CCO1
78255.0,CC1C2C(C=O)N(C)C12
4568.0,Cc1cnc(C)nc1
1081.0,c1cn2c(n1)CC2
62678.0,CC1(C)C2C3NC3C21C
97884.0,CCC#CCC(=O)CO
9416.0,CCC(C)OCCO
91550.0,OC1CC2NC12C1CC1
350.0,COC(=O)C#N
34619.0,C#CC1=CCC=CCC1
35062.0,N#CC1C2CCOCC12
103740.0,COC1(C)CC1(O)C=O
47433.0,O=C1CCOC1C1CC1
41625.0,C1OC2C1[N][C]1OCC12
4795.0,COc1cc(N)co1
48552.0,O=CC12C3COC1C2N3
73737.0,CC1=C(C#N)C(=O)CC1
95259.0,CC1OCC2CC3C1N23
71993.0,CC12CC3OC1(C)C32O
99772.0,CC(C)C(CO)N1CC1
37666.0,O1C2C3C4C1C2N1C3C41
90647.0,C#CC1(O)C2CN(C)C21
1238.0,CC(O)C#CC=O
109647.0,N#CC1(O)C(O)C1CO
98641.0,CNC(=O)C1CC(=O)O1
39870.0,C1C2OC3C2N1C31CC1
50651.0,O=CC1CNCC(=O)C1
42325.0,N#CC(=O)N1CCCC1
107835.0,OCC12CCC3C(O1)C32
44861.0,O=C1NC2CC1C1CC21
107214.0,OCC12CC1C1CC1O2
8422.0,CN1C2CC(C)(C)C21
94285.0,CC1CCC12C1COC12
66134.0,CC1(C=O)NCC2OC21
88584.0,OC1CC1C1=NCCO1
90752.0,O=C1CCC2C(O)CC12
69549.0,CC12COC1C1(C)CN21
111177.0,CCC1C2NC1C2C#N
99199.0,CC#CCOC(=O)CC
12207.0,CC1OC(C#N)C1O
99024.0,CCC(=O)CC(C)(C)O
11430.0,COC1CO[C]([NH])C1
58702.0,CC(N)C1(C#N)CCN1
72975.0,C#CC1(O)C2COC21C
48508.0,O=CC12C3C4CN(C41)C32
4676.0,C#Cc1ccc(C)[nH]1
58613.0,CC=C1CN1.N.O=C=O
65264.0,CC1(C2CCCO2)CN1
108151.0,OCC12OC3COC1C32
6165.0,CC(=O)N1CC1(C)C
62850.0,CC1(C)C2CC1C(=O)N2
101085.0,CCC(C)C1(C=O)CN1
64736.0,C#CCC1(C)CO[C]1[NH]
97824.0,CCC#CC1CN=CO1
108310.0,CC1OC2(CO)COC12
24499.0,c1ccc2[nH]cnc2c1
133138.0,CC1C=NNC([NH])=C1F
131546.0,OC1CNc2nnoc21
84645.0,O=C1C(O)C=CC2CC12
6770.0,CCCCNC(N)=O
53449.0,CC#CC1COCCN1
1010.0,C#Cc1ncco1
98223.0,CCC(=O)N(C)C(C)=O
51134.0,O=CCC12CC1N=CO2
109707.0,CCN1C(C)C12COC2
103383.0,CC1(CO)C(=O)N2CC21
47184.0,[NH]C1=C[CH]COC(=O)N1
126005.0,CC1CNc2[nH]ncc21
22693.0,CC(CCN1CC1)=NO
58574.0,CC(C)C1(C)C=CCO1
50371.0,O=CN1CC2CC[N][C]21
122314.0,OCCCC12CCC1C2
117175.0,CCOC(=O)C(C)CC
98979.0,CCC(=O)CC(=O)OC
63423.0,C#CC1C=CC(C)(O)C1
97105.0,CN=C1OCC12CN2C
89502.0,OC1[CH][C]2CCC2(O)C1
65133.0,CC1(C2C3CCN32)CC1
109943.0,CCC1C(C)OC12CC2
111228.0,COC1C2CC1O[CH][N]2
50703.0,O=CC1OCCC2CC21
104036.0,COC1(C)CC2CC2C1
35397.0,C#CC1OC2C3CN3C12
26749.0,Cc1c(O)cc2n1CC2
21921.0,OCc1onnc1O
21062.0,C#Cc1cnn(C)n1
92838.0,OC1C[N][C]2OCC21O
44888.0,O=C1OC2CC1C21CN1
112006.0,CC12CN1C=NC2CO
100022.0,CCC(C)(O)C1(O)CC1
116442.0,CC1OCCCC1CO
23027.0,CCN1CC1C(C)=NO
118716.0,CC1(CCO)C2CCN21
27444.0,[NH][C]1N=CC=NC(N)=N1
63840.0,CC1(O)CC2O[C]([NH])C21
55238.0,NC(=O)C1CCC(=O)C1
83117.0,CC1C2CC=CCC12O
5249.0,CCCc1cc[nH]c1
105942.0,CCC12C3C4CC3N1C42
59663.0,CC(O)C1OCC1(C)O
89094.0,CN1CC1CCCC#N
6567.0,CC1C2(C)CC1(C)O2
8308.0,CC1CC(CCO)C1
75796.0,CC1C(=O)CC12CCC2
62019.0,C[C]([NH])OCC(C)C=O
90822.0,CN1CC2C3C1C1C3N21
66240.0,CC1(C2CC2)CCOC1
91679.0,C#CC1C2CC(O)C1C2
31762.0,CNc1cc2n(c1)CC2
57120.0,C#CC#CC(C)C(C)=O
55131.0,NC12CC1CC2C(=O)O
53871.0,CC(=O)[C]([NH])OCC=O
130653.0,O=C1Cn2nncc2O1
74451.0,CC1=CC2(O)COC2C1
118570.0,CCCC(CC)CCC
13733.0,C#CC1CC1C(C)=O
64435.0,CC1(O)CCOC=NC1
84524.0,C#CC1C2C=CC(C)N12
122542.0,COCCC1OC1CO
64664.0,N#CCC1(N)C2COC21
124011.0,C1=Cc2n[nH]nc2NC1
12875.0,CC1C2OC=NC12C
109565.0,CCC1C(=O)C(C)C1O
111898.0,COC1C=C(C)C2OC12
73503.0,OC12CCC3COC1C32
128551.0,COc1nnoc1C#N
43722.0,[NH][C]1CC2(CC=CC2)O1
57802.0,CC(C)C#CCC1CN1
83480.0,CC1C2CCC1[C]([NH])O2
106122.0,COC12C3OC1C2C3O
79412.0,CC1C(=O)C23CC(O2)C13
91079.0,CC1CC2[C]1[CH]C1OC12
117066.0,CNC(=N)C(=O)CCO
26825.0,Cc1cc(C=O)[nH]c1N
13765.0,CC(C)C1OC1C#N
37748.0,C1OC2C3N4CC3(O1)C24
96020.0,OC1COCC1C1CO1
107890.0,COC12CC3C1N(C)C32
67426.0,CC12C3CC1C2(C=O)C3
102895.0,C#CCCC(C#N)OC
105206.0,CNC1(C(=O)O)CC1C
52868.0,CC#CC1(C(C)=O)CO1
97140.0,CN=C1CC2(CC2)CO1
