numAtoms,name,smiles
11.0,1819.0,[NH]C1=C[CH]C(=O)N1
10.0,21376.0,c1nc2nonc2[nH]1
11.0,5015.0,O=c1ocncc1O
11.0,11690.0,N#CC12CC(=O)C1O2
9.0,752.0,[NH]C1NC=NO1
10.0,21909.0,O=c1cnc(O)no1
11.0,23665.0,Nc1ncnc(F)n1
11.0,501.0,[NH][CH]OCC=O
11.0,8791.0,N#CC(=O)C(=O)CO
11.0,123280.0,C#CC#Cc1conn1
11.0,2510.0,COC(C#N)C#N
9.0,1367.0,N#CCC(=O)C#N
11.0,21676.0,C#Cc1nc(N)no1
10.0,21325.0,N#Cc1nccnn1
10.0,35165.0,N#CC1OC1(C#N)C#N
11.0,23852.0,[NH]C1=C[CH]ON=C1F
8.0,3826.0,N#Cc1cnon1
11.0,132483.0,[NH]C1=C(F)CN=C(F)O1
11.0,2125.0,O=C1COCC1=O
11.0,128930.0,N#CCN=c1onno1
11.0,132079.0,[NH]C1=C(F)C(F)N=CO1
10.0,2643.0,CC#CC#CC#N
11.0,4738.0,C#Cc1nc(O)co1
10.0,919.0,[NH]C1=NCN=CO1
10.0,8723.0,O=CC(=O)C(=O)C=O
11.0,3878.0,Nc1nnc(N)o1
11.0,23955.0,C#Cc1ocnc1C#N
11.0,245.0,N=C(N)NC=O
11.0,48381.0,N#CC1OC1(C#N)C=O
10.0,351.0,C#CC(=O)CO
11.0,132850.0,[NH][C]1OC=C(F)OC1=O
11.0,130510.0,c1nc2cnonc-2n1
10.0,23835.0,[NH]C1=C(F)[N]C=NO1
11.0,130755.0,N#Cc1ccc(=O)on1
11.0,123309.0,C#Cc1conc1C#N
11.0,685.0,O=C1CN2CC12
3.0,3.0,O
11.0,2741.0,N#CC1CNC1=O
11.0,130603.0,N#N.O=C1C=COC1=O
11.0,2572.0,O=CC1(C=O)CO1
10.0,4212.0,Fc1cncnc1
11.0,23773.0,[NH]C1=C(F)[N]C=CO1
11.0,3803.0,COc1conn1
11.0,53724.0,N#CC(=O)C#CC(N)=O
8.0,3648.0,C#Cc1nnon1
10.0,21838.0,[N][N][CH]C(=O)OC=O
11.0,130727.0,N#CC1=N[N]NC(=O)[CH]1
9.0,21980.0,O=[N+]([O-])c1conn1
10.0,721.0,c1ccnnc1
7.0,34.0,N#CCO
9.0,3822.0,N#Cc1nc[nH]n1
11.0,43434.0,N#C[C]1C=C([NH])OC1=O
10.0,132407.0,Oc1nc(F)nc(F)n1
11.0,129129.0,[NH][C]1N=CN=NOC1=O
11.0,21431.0,[NH]C1=C([NH])ON=CO1
9.0,23799.0,N#N.[O][C][CH]C(=O)F
11.0,130496.0,c1nncc2nonc12
9.0,133481.0,FC(F)(F)c1nnon1
11.0,43613.0,N#CC1(C#N)CC(=O)O1
10.0,741.0,Cc1ncon1
11.0,21385.0,c1nc2[nH]ncc2o1
11.0,131022.0,O=Cn1ncc(=O)nn1
10.0,21870.0,N#N.[NH][C][N]C(=O)O
11.0,1404.0,N#CCC(O)C#N
9.0,352.0,N#CC(=O)CO
8.0,23828.0,N#N.O=C=NC(=O)F
11.0,3962.0,OCc1cnon1
10.0,21900.0,N#Cc1n[nH]nc1O
11.0,130551.0,C#CC(=O)c1cnon1
11.0,21625.0,Nc1nc(C=O)no1
10.0,3930.0,O=Cn1nccn1
11.0,66.0,C#CC(C)O
10.0,23801.0,O=C1[CH]C(F)=N[N]N1
10.0,210.0,Oc1c[nH]cn1
11.0,132.0,O=CCCO
11.0,21814.0,O=CCn1nnnn1
11.0,25550.0,O=COc1coc(=O)o1
11.0,948.0,Nc1ncncn1
11.0,24999.0,O=C1O[C]2OCO[C]2O1
9.0,3817.0,N#Cc1c[nH]nn1
11.0,130497.0,c1cnc2nonc2n1
10.0,23843.0,O=c1cnc(F)n[nH]1
11.0,123287.0,C#CC#Cc1ncon1
11.0,21828.0,O=CNc1ncno1
10.0,357.0,O=CC(=O)CO
11.0,512.0,CCC#CC#N
11.0,130601.0,N#Cc1noccc1=O
10.0,132137.0,O=c1ncc(F)c(F)o1
10.0,1022.0,N#Cc1c[nH]cn1
10.0,1012.0,N#Cc1ccco1
10.0,133421.0,O=c1nc(O)onc1F
11.0,21533.0,N#Cc1nn[nH]c1N
11.0,207.0,Nc1ccoc1
10.0,130667.0,
11.0,25317.0,N#Cc1ncoc1C=O
11.0,4426.0,[NH]C1=NC=NC(O)O1
10.0,132852.0,O=c1occ(F)oc1=O
11.0,23633.0,[NH]C1=CC(F)N=CO1
11.0,727.0,Cc1ccno1
11.0,129153.0,C#CC1=NO[N]N=C1[NH]
11.0,132261.0,N#Cc1nccc(F)n1
11.0,21817.0,O=Cn1nc[nH]c1=O
10.0,133473.0,FC(F)(F)c1conn1
10.0,185.0,[NH]C1NC=CO1
11.0,3641.0,C#Cc1cc[nH]n1
11.0,11693.0,N#CC12CC1C(=O)O2
11.0,23621.0,[NH]C1=CC(F)OC=N1
8.0,3825.0,N#Cc1ncon1
11.0,23975.0,C#Cc1coc(C#N)n1
6.0,176.0,c1nnon1
10.0,23681.0,Fc1ccnc(F)n1
10.0,23825.0,[NH]C1=N[C](F)C=NO1
11.0,130905.0,N#Cc1cc(C=O)no1
9.0,4225.0,N#CCC(F)(F)F
10.0,133403.0,N#N.[O][C][C](F)C(=O)O
10.0,3935.0,Oc1cnncn1
11.0,130865.0,O=CC1=N[N]OC(=O)[CH]1
11.0,21915.0,O=c1cconc1O
11.0,21468.0,[NH][CH]Oc1conn1
10.0,23838.0,Fc1ccc(F)nn1
8.0,21768.0,n1nc2onnn2n1
10.0,4214.0,Fc1ncccn1
10.0,130793.0,O=c1cnc(=O)onn1
9.0,128887.0,N#Cc1nnc(C#N)o1
10.0,687.0,O=C1OC2CC12
11.0,4424.0,O=c1ccnc(O)o1
11.0,132141.0,O=c1cnc(F)c(O)o1
11.0,130528.0,c1ncc2nnoc2n1
11.0,5354.0,N#Cc1cnccn1
10.0,3837.0,[NH][C]1[N][CH]NN=N1
10.0,3934.0,Oc1cncnn1
11.0,24811.0,C#Cc1nc(=O)nco1
11.0,130023.0,Nc1nc2nonc2o1
11.0,21475.0,[NH][CH]Oc1ncon1
10.0,735.0,Cc1ncno1
11.0,21513.0,NC(=O)n1ncnn1
11.0,20525.0,CC(=O)c1nnon1
10.0,21913.0,N#Cc1conc1O
11.0,21534.0,C#C[C]([N][N])C(N)=O
10.0,356.0,COC(=O)C=O
10.0,4216.0,Fc1ccncn1
9.0,23850.0,O=c1cnc(F)no1
10.0,1020.0,C#Cc1cocn1
10.0,18.0,CC(C)=O
11.0,21905.0,[NH]C1=C[N]C(O)=NO1
11.0,131121.0,N#CC(O)c1nnon1
10.0,131998.0,O=[N+]([O-])c1ncnnn1
10.0,958.0,Oc1ncncn1
10.0,133414.0,O=c1cc(F)c(F)no1
11.0,3859.0,Nc1nn[nH]c1O
11.0,355.0,CNC(=O)C=O
11.0,21545.0,N#Cc1oncc1N
11.0,3872.0,Nc1noc(N)n1
7.0,325.0,N#CC(=O)C=O
11.0,123305.0,C#Cc1cc(C#N)no1
11.0,21414.0,[NH][C]1NC=NOC1=O
11.0,132223.0,O=c1cc(F)oc(O)n1
10.0,21323.0,N#Cc1cnncn1
9.0,21749.0,c1nc2nonc2o1
10.0,9030.0,N#CC#CC(O)C#N
9.0,143.0,N#CC1CN1
11.0,556.0,N#CC1CCO1
11.0,23937.0,N#CC#Cc1cnco1
11.0,21364.0,[N][N]C1=C[CH]NC1=O
9.0,899.0,O=c1occ(O)o1
11.0,130906.0,C#Cc1nc(C=O)no1
11.0,132310.0,NC(N=C=O)=NC(=O)F
11.0,131974.0,[N][N][C](C(N)=O)[N+](=O)[O-]
10.0,21404.0,[NH][C]1NC(=O)N=NO1
11.0,23789.0,Nc1cnc(F)nn1
11.0,129304.0,N#CC1=C([NH])ON=C[N]1
11.0,3864.0,Nc1cncnn1
6.0,12.0,NC=O
11.0,132253.0,N#Cc1cc(F)ncn1
11.0,2874.0,N#CC1=NCCO1
11.0,3767.0,Cn1nnc(O)n1
11.0,21617.0,C#Cc1noc(N)n1
11.0,2737.0,N#CC1NCC1=O
11.0,244.0,CC(=O)O[CH][NH]
10.0,3813.0,N#Cc1ccn[nH]1
11.0,507.0,CC#CCC#N
10.0,21843.0,O=COc1ncno1
11.0,130527.0,c1cnc2onnc2n1
11.0,2623.0,O=CC#CCC=O
10.0,132485.0,O=c1oc(F)ncc1F
10.0,42387.0,N#C[C]([NH])OC(=O)C#N
10.0,50.0,c1cc[nH]c1
7.0,826.0,C#CC(F)(F)F
11.0,129316.0,[NH][C]1N=CC(=O)N=NO1
9.0,331.0,N#CC(N)C#N
9.0,3943.0,O=c1[nH]nc(O)o1
11.0,21672.0,N#Cc1cc(N)no1
11.0,131073.0,O=COc1noc(=O)[nH]1
7.0,173.0,c1nnco1
10.0,132342.0,[NH][C][N]C(F)=NC(=O)F
11.0,132210.0,Nc1nc(=O)nc(F)o1
11.0,1019.0,C#Cc1ccoc1
11.0,130728.0,C#Cc1nn[nH]c(=O)n1
10.0,133419.0,O=c1c(F)conc1F
11.0,4620.0,O=c1cnc(O)co1
11.0,3893.0,O=c1cc[nH]nc1
11.0,24898.0,N#Cc1cncc(=O)o1
11.0,4413.0,Nc1ncnc(=O)o1
10.0,5676.0,c1nc2ncoc2o1
10.0,133406.0,O=c1oncc(F)c1F
9.0,1372.0,N#C[C]([NH])OC=O
11.0,2621.0,C#CC#CCC=O
10.0,23874.0,N#CC(O)C(F)(F)F
10.0,44.0,CC1CO1
11.0,3636.0,C#Cc1cn[nH]c1
10.0,1385.0,CC#CC(=O)C#N
9.0,3922.0,O=Cc1ncon1
10.0,133412.0,O=c1cc(F)onc1F
11.0,957.0,Oc1ccncn1
11.0,132317.0,Nc1nc(F)nc(=O)o1
11.0,21614.0,[NH]C1=NC(N)=N[N]O1
11.0,132239.0,[NH][C]1N=C(F)OC(=O)N1
11.0,129055.0,[NH][C]1C=NC(=O)ON=N1
10.0,21744.0,c1cn2nnnc2o1
11.0,1021.0,N#Cc1cc[nH]c1
9.0,133407.0,O=C1O[N]N=C(F)[C]1F
10.0,780.0,Oc1ccn[nH]1
9.0,21445.0,[NH][C]1ON=NOC1=O
11.0,46180.0,N#CC1(C#N)OCC1=O
9.0,23819.0,N#N.[O][C][C](F)C=O
9.0,3929.0,O=Cn1cnnn1
11.0,23998.0,N#Cc1ccc(C#N)o1
11.0,42168.0,C#CC(=O)C(C#N)C#N
10.0,21736.0,c1occ2onnc12
9.0,4217.0,Fc1ncncn1
10.0,21903.0,N#Cc1cc(O)no1
11.0,131924.0,O=[N+]([O-])c1ncncn1
10.0,330.0,C#CC(N)C#N
11.0,23623.0,O=c1ccoc(F)c1
6.0,28.0,O=CC=O
11.0,232.0,CC#CC(N)=O
10.0,2501.0,O=CN(C=O)C=O
11.0,21699.0,Nc1noncc1=O
9.0,130791.0,N#Cc1nnoc(=O)n1
8.0,321.0,C#CC(=O)C#C
11.0,328.0,C#CC(C)C#N
10.0,131329.0,Oc1nc2onnn2n1
8.0,59.0,C#CC(N)=O
9.0,23803.0,O=C1[CH]C(F)=N[N]O1
10.0,130662.0,N#N.O=C=NC=O.[C]=O
11.0,130105.0,Nc1nc2onnn2n1
9.0,132002.0,O=c1onc([N+](=O)[O-])o1
11.0,130666.0,C#C[C]([C][O])C=O.N#N
9.0,783.0,Oc1ncn[nH]1
11.0,132340.0,[NH]C1=NC(F)=NC(O)O1
11.0,1821.0,O=C1C=CC(=O)C1
5.0,24.0,C#CC#N
11.0,5059.0,O=c1cncncn1
10.0,21835.0,O=CNc1nnon1
11.0,45.0,CN1CC1
11.0,11200.0,O=CC1=NCC(=O)O1
10.0,2813.0,C#CC1OC1C#N
10.0,1830.0,[NH][C]1COC(=O)O1
11.0,23768.0,O=c1[nH]cncc1F
11.0,130888.0,O=Cc1noc(C=O)n1
9.0,23645.0,O=c1nc(F)nco1
11.0,129083.0,N#C[C]1N=C([NH])C=NO1
11.0,4421.0,O=c1cncc(O)o1
10.0,23697.0,O=c1ccnc(F)o1
11.0,766.0,Nc1cc[nH]n1
10.0,3886.0,[NH]C1ON=C(N)O1
11.0,132484.0,O=c1oc(O)ncc1F
11.0,130580.0,N#CC(=O)n1nccn1
11.0,131071.0,O=COc1ncnnn1
11.0,130890.0,O=Cc1ncnoc1=O
10.0,130775.0,N#Cc1cnoc(=O)n1
8.0,723.0,c1nncnn1
10.0,123324.0,C#Cc1nonc1C#N
11.0,33369.0,N#CC#CCC#CC#N
10.0,23760.0,Fc1cncnc1F
10.0,21428.0,[NH][C]1C=NOC(=O)O1
11.0,3688.0,Cc1nc(O)no1
11.0,133315.0,Nc1nnoc(=O)c1F
10.0,21765.0,c1cn2nnoc2n1
10.0,130572.0,N#CC(=O)c1ncon1
11.0,3842.0,
11.0,858.0,Nc1nc(O)co1
10.0,21381.0,c1nc2n[nH]nc2o1
11.0,23787.0,Nc1cnnc(F)n1
11.0,3632.0,C#Cc1ccn[nH]1
11.0,132703.0,Oc1nc(F)ncc1F
11.0,131462.0,O=COc1nonc1O
10.0,142.0,N#CC1CC1
11.0,2260.0,O=C1OC2CC12O
6.0,174.0,c1nnno1
11.0,740.0,Cc1ccon1
10.0,130612.0,N#Cc1nc(=O)cno1
11.0,23806.0,[NH]C1=C(F)[CH]C=NO1
11.0,130611.0,C#Cc1nc(=O)cno1
11.0,2738.0,C#CC1OCC1=O
9.0,107.0,C#CCC#C
10.0,1204.0,NC(=O)C#CC=O
11.0,1836.0,O=C1CNC(=O)N1
11.0,132219.0,[NH]C1=CC(F)OC(F)=N1
11.0,918.0,[NH]C1=CCN=CO1
10.0,8959.0,C#CC#CC(=O)C#C
11.0,21611.0,N#N.[NH][C][N]C(N)=O
11.0,131383.0,Oc1n[nH]c2nnnn12
11.0,47277.0,O=C1OCOC(=O)C1=O
11.0,21852.0,C#Cc1[nH]nnc1O
11.0,25428.0,N#Cc1nc(C=O)co1
6.0,486.0,N#CC#CC#N
11.0,21616.0,N#Cc1n[nH]c(N)n1
11.0,21473.0,[NH][CH]Oc1nn[nH]n1
9.0,3945.0,[NH]C1ON=C(O)O1
3.0,5.0,C#N
10.0,1379.0,[NH][C](C=O)OC=O
11.0,21902.0,C#Cc1cc(O)no1
11.0,2561.0,N#CC1(C#N)CC1
9.0,186.0,[NH]C1OC=CO1
11.0,23686.0,O=c1cccc(F)o1
8.0,108.0,C#CCC#N
11.0,8613.0,C#CC(O)(C#C)C#N
11.0,2824.0,N#CC1CN1C=O
10.0,23643.0,O=c1nc(F)nc[nH]1
10.0,3927.0,O=Cn1cncn1
11.0,23816.0,[NH]C1=C(F)[CH]ON=C1
11.0,23795.0,
10.0,23624.0,O=c1cc(F)ocn1
8.0,789.0,Oc1ncon1
11.0,24932.0,[NH]C1Oc2ncoc2O1
11.0,23639.0,[NH]C1=NC(F)=NCN1
11.0,46184.0,N#CC1(C#N)COC1=O
11.0,21633.0,Nc1ncnoc1=O
11.0,133462.0,FC(F)(F)c1ncco1
10.0,21761.0,c1nc2oncn2n1
9.0,33390.0,N#CC(C#N)(C#N)C#N
10.0,23723.0,Fc1cnc(F)nc1
10.0,21443.0,[NH][C]1ON=NNC1=O
11.0,21883.0,O=Cn1ncc(O)n1
11.0,8972.0,C#CC(=O)OCC#N
10.0,829.0,NCC(F)(F)F
11.0,1827.0,[NH][C]1CNC(=O)O1
9.0,218.0,c1ncncn1
11.0,133409.0,[NH]C1=C[C](F)ON=C1F
11.0,3844.0,
10.0,489.0,N#CCCC#N
11.0,131020.0,N#Cc1cnn(C=O)n1
11.0,21700.0,[NH]C1=N[N]ON=C1N
10.0,21859.0,N#N.[O][C][CH]C(=O)O
11.0,23769.0,[NH]C1=C(F)CN=CO1
11.0,23872.0,N#CC(N)C(F)(F)F
10.0,21876.0,O=c1nc(O)nn[nH]1
8.0,326.0,O=CC(=O)C=O
11.0,130520.0,c1noc2ncnc-2n1
11.0,129274.0,[NH]C1ON=C(OC=O)O1
11.0,680.0,[NH][C]1OC2CC12
10.0,21394.0,n1nc2nn[nH]c2[nH]1
11.0,2123.0,O=C1CCOC1=O
8.0,32.0,N#CCN
11.0,130569.0,N#CC(=O)c1nc[nH]n1
11.0,892.0,Nc1coc(=O)[nH]1
10.0,729.0,Cc1cnno1
10.0,3880.0,Nc1n[nH]c(=O)o1
11.0,24964.0,O=c1[nH]c2ncoc2o1
10.0,130798.0,O=c1ncnnoc1=O
10.0,767.0,Nc1nc[nH]n1
10.0,3926.0,O=Cn1ccnn1
9.0,147.0,O=CC1CO1
11.0,130851.0,N#Cc1oncc1C=O
11.0,3694.0,Cc1n[nH]c(=O)o1
11.0,161.0,C1COCO1
8.0,787.0,Oc1nn[nH]n1
11.0,21374.0,c1nc2n[nH]nc2[nH]1
11.0,130756.0,C#Cc1cnc(=O)on1
11.0,21622.0,Nc1nn[nH]c(=O)n1
11.0,21461.0,N=CNc1nnon1
10.0,130533.0,c1nc2nnonc-2n1
11.0,132327.0,[NH]C1=NC(F)=CC(F)O1
11.0,17159.0,N#CC12OC3C1OC32
11.0,132836.0,N#Cc1nccnc1F
11.0,3829.0,[NH]C1=C[CH]ON=C1
11.0,20309.0,C#Cc1nccnn1
11.0,20307.0,C#Cc1cnncn1
11.0,133405.0,O=c1[nH]ncc(F)c1F
11.0,497.0,C#CCNC=O
10.0,21816.0,O=Cn1cnoc1=O
11.0,50804.0,N#CC(=O)[C]([NH])OC=O
11.0,25139.0,N#CC1N=COC([NH])=N1
11.0,2967.0,O=CC(=O)C1CO1
10.0,3029.0,N#CC#CC1CO1
11.0,130731.0,O=c1cnc(=O)[nH]nn1
11.0,731.0,Cc1c[nH]nn1
9.0,21756.0,c1noc2nnoc12
11.0,132341.0,[NH][C]N=C(O)[N]C(=O)F
8.0,484.0,C#CC#CC#C
11.0,281.0,CC(=O)C(N)=O
11.0,133451.0,[NH][C]1NC(=O)ON=C1F
11.0,3042.0,O=CC#CC1CO1
11.0,133423.0,O=Cc1cnc(F)nn1
10.0,2569.0,N#CC1(C=O)CO1
11.0,33336.0,N#CC#CC1OC1C#N
10.0,8973.0,N#CCOC(=O)C#N
11.0,4656.0,N#Cc1coc(N)n1
11.0,132896.0,O=c1occ(F)nc1O
10.0,3866.0,Nc1cnnnn1
11.0,132687.0,Oc1cnc(F)c(F)n1
10.0,4232.0,N=C(N)C(F)(F)F
8.0,776.0,O=c1[nH]nn[nH]1
11.0,130103.0,Nc1nn2nnnc2o1
11.0,5018.0,O=c1occnc1O
8.0,3815.0,N#Cc1cnno1
9.0,3850.0,[NH]C1=NC=N[N]O1
6.0,10.0,CC#N
11.0,9119.0,N#CC(=O)C#CCO
10.0,21349.0,N#CCn1nnnn1
11.0,878.0,Nc1cnc(O)o1
8.0,23866.0,FC(F)(F)C(F)(F)F
10.0,128866.0,N#CC#Cc1ncno1
8.0,334.0,N#CC(O)C#N
11.0,910.0,O=c1cc[nH]cn1
11.0,4630.0,C#Cc1coc(=O)[nH]1
9.0,21820.0,O=Cn1nnoc1=O
10.0,926.0,O=c1nccco1
11.0,178.0,C#CC(C)=NO
11.0,20481.0,c1noc2c1OCO2
10.0,130668.0,C#Cc1nonnc1=O
9.0,3909.0,O=C1[CH]C=N[N]O1
10.0,131996.0,O=[N+]([O-])c1nc(O)no1
9.0,21762.0,c1noc2nnnn12
11.0,1029.0,O=Cc1ncc[nH]1
11.0,27030.0,N#Cc1oc(=O)oc1N
11.0,21438.0,[NH]C1ON=CN1C=O
10.0,21535.0,[N][N][C](C#N)C(N)=O
10.0,130581.0,N#CC(=O)n1ncnn1
9.0,1016.0,N#Cc1ncco1
10.0,24902.0,N#Cc1ncnc(=O)o1
11.0,130545.0,C#CC(=O)c1ncno1
10.0,133420.0,[NH][C]1N=C(F)ON=C1F
10.0,132183.0,O=c1nc(F)occ1F
11.0,27033.0,C#Cc1oc(=O)oc1O
10.0,21745.0,c1nc2oncc2o1
9.0,21737.0,c1onc2nnoc12
11.0,17015.0,N#CC1C2OC1C2=O
11.0,23961.0,N#Cc1ccoc1C#N
10.0,1366.0,C#CC(=O)CC#N
10.0,3643.0,C#Cc1cn[nH]n1
10.0,2743.0,N#CC1COC1=O
11.0,454.0,O=C1NCCO1
11.0,347.0,CNC(=N)C#N
11.0,130616.0,O=c1cnocnc1=O
11.0,9029.0,C#CC#CC(O)C#N
11.0,131337.0,Oc1nnc2oncn12
11.0,510.0,CN=COC=O
9.0,441.0,O=C1CN=CO1
9.0,21981.0,O=[N+]([O-])c1ncno1
11.0,8729.0,C#CC(=O)C(O)C#N
10.0,21757.0,c1noc2oncc12
9.0,132229.0,O=c1nc(F)oc(F)n1
9.0,759.0,Nc1cnno1
11.0,128871.0,N#CC#Cc1ccon1
10.0,21884.0,O=Cn1nnc(O)n1
11.0,699.0,N1C2C3OC2C13
11.0,133519.0,O=CNC(=O)C(F)(F)F
7.0,3900.0,O=c1nnonn1
11.0,75.0,CNC(N)=O
10.0,133479.0,FC(F)(F)c1ncon1
11.0,53718.0,N#CC#CC#CC(N)=O
9.0,23851.0,O=c1ncc(F)no1
11.0,1026.0,O=Cc1ccco1
10.0,2822.0,N#CC1OC1C=O
11.0,11192.0,N#CC1COC(=O)O1
10.0,199.0,Oc1cnc[nH]1
11.0,442.0,[NH]C1=C[CH]CO1
9.0,3888.0,Nc1noc(=O)o1
9.0,133454.0,O=c1c(F)nonc1F
11.0,21601.0,N#Cc1nocc1N
11.0,11632.0,N#CC12CC(O1)C2=O
11.0,4956.0,O=c1[nH]ccoc1=O
10.0,21440.0,[NH][C]1ON=COC1=O
10.0,187.0,O=c1[nH]cc[nH]1
11.0,21877.0,O=Cn1ncnc1O
11.0,732.0,Cc1cnoc1
8.0,23859.0,O=c1nnonc1F
10.0,21873.0,N#Cc1n[nH]c(O)n1
9.0,1024.0,N#Cc1cocn1
11.0,128868.0,N#CC#Cc1nc[nH]n1
10.0,21444.0,[NH]C1=C([NH])ON=NO1
11.0,21833.0,O=CNc1ncon1
8.0,490.0,C#CC#CC=O
11.0,4382.0,Oc1ncnc(O)n1
10.0,513.0,C#CC#CCO
10.0,504.0,O=CCOC=O
9.0,23831.0,O=c1nc(F)cno1
9.0,3823.0,N#Cc1cn[nH]n1
11.0,21330.0,N#CCc1cnno1
11.0,21806.0,O=CCc1nnon1
9.0,61.0,N=C(N)C=O
11.0,5202.0,O=COc1cocn1
11.0,4209.0,Fc1ccncc1
11.0,2879.0,N#CC1CN=CO1
11.0,21908.0,O=c1ccc(O)no1
10.0,79.0,NC(=O)CO
11.0,24968.0,O=c1oc2nc[nH]c2o1
10.0,200.0,Oc1ncc[nH]1
11.0,21360.0,c1cc2onnc2[nH]1
11.0,712.0,N1C2C1C1OC21
11.0,922.0,O=c1cncc[nH]1
11.0,43663.0,C#CC1OC(=O)C(=O)O1
8.0,21988.0,O=[N+]([O-])c1nnon1
11.0,21540.0,N#Cc1[nH]nnc1N
11.0,129313.0,C#CC1=N[N]OC([NH])=N1
10.0,8620.0,N#CC(O)(C#N)C=O
11.0,130309.0,Nc1noc2nnnn12
10.0,3857.0,Nc1onnc1O
10.0,21770.0,O=c1ncnncn1
11.0,133363.0,Nc1nc(F)noc1=O
11.0,20781.0,Cc1nonnc1=O
9.0,110.0,C#CCC=O
11.0,132832.0,N#Cc1ncncc1F
10.0,761.0,Nc1c[nH]nn1
11.0,9034.0,N#CC(O)C#CC=O
10.0,248.0,NC(=O)NC=O
11.0,130852.0,C#Cc1onnc1C=O
10.0,21402.0,N#CC1=NOC([NH])N1
9.0,21849.0,O=COc1nnon1
11.0,42386.0,C#CC(=O)O[C]([NH])C#N
11.0,5350.0,N#Cc1cnccn1
11.0,1386.0,CC#CC(=O)C=O
11.0,2642.0,C#CC#CC#CC
11.0,907.0,[NH]C1=NCNC=N1
11.0,23759.0,Oc1ncncc1F
11.0,246.0,NC(=O)CC=O
11.0,132406.0,Oc1nc(O)nc(F)n1
11.0,42380.0,N#CC#CCC(=O)C#N
11.0,132725.0,N#Cc1cnc(F)cn1
10.0,196.0,Nc1cnco1
10.0,4224.0,C#CCC(F)(F)F
11.0,2567.0,N#CC1(C=O)CN1
8.0,7.0,CC
11.0,4628.0,C#CC1=COC([NH])O1
9.0,514.0,N#CC#CCO
11.0,18424.0,N#CC1C2OC(=O)C12
5.0,184.0,FC(F)(F)F
11.0,21693.0,Nc1nocnc1=O
11.0,4418.0,O=c1nccc(O)o1
11.0,23691.0,[NH]C1=C[N]C=C(F)O1
10.0,3963.0,OCc1nnon1
9.0,117.0,CC#CC=O
10.0,140.0,C#CC1CN1
9.0,128874.0,N#CC#Cc1nnon1
10.0,3833.0,
10.0,132263.0,N#Cc1ncnc(F)n1
10.0,130560.0,C#CC(=O)n1nnnn1
11.0,132403.0,Oc1cc(F)nc(F)n1
9.0,21986.0,O=[N+]([O-])c1ncon1
11.0,131033.0,C#Cc1nnn(C=O)n1
11.0,42353.0,N#CC#CC(=O)CC#N
11.0,131041.0,O=Cn1nncnc1=O
10.0,23807.0,O=c1onccc1F
10.0,20486.0,C1Oc2nonc2O1
11.0,35162.0,C#CC1OC1(C#N)C#N
11.0,3882.0,Nc1n[nH]c(O)n1
10.0,3849.0,[NH]C1=CC=N[N]O1
11.0,21834.0,O=CNc1cnon1
11.0,24810.0,N#Cc1nc(=O)cco1
10.0,21620.0,N#N.NC(=O)N=C=O
11.0,2558.0,C#CC1(C#N)CN1
9.0,130669.0,N#CC([C][O])=N[O].N#N
11.0,3879.0,Nc1n[nH]c(=O)[nH]1
10.0,130618.0,N#Cc1noncc1=O
10.0,4211.0,Fc1cnccn1
11.0,132339.0,[NH]C1=NC(F)=NC(F)N1
10.0,132897.0,O=c1occ(F)nc1F
11.0,21682.0,Nc1noc(C=O)n1
11.0,129242.0,[NH]C1Oc2cnoc2O1
10.0,20308.0,C#Cc1cnnnn1
11.0,132135.0,[NH]C1=NC=C(F)C(F)O1
9.0,21434.0,N#CC1=NOC([NH])O1
9.0,128889.0,N#Cc1nonc1C#N
10.0,8614.0,C#CC(O)(C#N)C#N
11.0,123293.0,C#Cc1oncc1C#N
11.0,164.0,C1CC2OC12
11.0,914.0,[NH]C1=NC=NCN1
11.0,132182.0,O=c1nc(O)occ1F
11.0,123.0,CNCC#N
11.0,130914.0,O=Cc1nocnc1=O
11.0,130747.0,[N][N][C]1C(=O)COC1=O
9.0,1202.0,N#CC#CC(N)=O
11.0,129811.0,Nc1onc2nnoc12
9.0,763.0,Nc1conn1
11.0,33285.0,N#CC#CC1(C#N)CO1
11.0,23718.0,Fc1ccc(F)nc1
10.0,3874.0,Nc1nc(O)no1
10.0,2493.0,C#CC(C#C)C#N
11.0,133468.0,FC(F)(F)c1ccno1
11.0,132894.0,[NH]C1=C(F)[N]C(F)=CO1
11.0,3666.0,Cc1onnc1O
10.0,24812.0,N#Cc1nc(=O)nco1
11.0,1946.0,O=CC1CC(=O)O1
11.0,50790.0,N#CC#C[C]([NH])OC=O
11.0,8985.0,N#CCOC(=O)C=O
11.0,1588.0,N=C(N)C(=O)C=O
11.0,4636.0,[NH]C1OC=C(C=O)O1
11.0,130808.0,O=CC#Cc1conn1
10.0,1371.0,C#C[C]([NH])OC=O
10.0,78.0,COC(N)=O
11.0,132222.0,O=c1cc(O)oc(F)n1
11.0,132702.0,Oc1ncc(F)c(F)n1
11.0,42182.0,N#CC(=O)C1(C#N)CO1
10.0,4254.0,[NH]C1=N[CH]OC(=O)O1
11.0,24011.0,N#Cc1cocc1C#N
11.0,925.0,O=c1cccco1
11.0,129138.0,[NH]C1N=NN(C=O)N=N1
11.0,4255.0,[NH][C]1OC=CC(=O)O1
10.0,217.0,c1cncnc1
9.0,929.0,O=c1ncnco1
11.0,16264.0,N#CC12OC1CC2=O
